customer_id,first_name,last_name,email,country,city,created_at,customer_segment,lifetime_value,avg_order_value,order_frequency,preferred_categories,is_vip,newsletter_subscriber,mobile_app_user,last_active_date
CUST-2025-003908,Xavier,Valette,xavier.valette@dbmail.com,US,Huesca,2025-02-20,Regular,2071.92,146.47,4.1,Fashion,False,True,False,2025-10-13
CUST-2025-003909,Eleuterio,Pages,eleuterio.pages@hotmail.com,FR,Allenfort,2023-07-02,Regular,2499.59,84.53,1.5,Sports,False,True,True,2024-10-16
CUST-2025-003910,Noé,Germain,noé.germain@sfr.fr,ES,Sebnitz,2024-04-02,Premium,2847.62,105.51,5.0,Sports,True,True,True,2024-08-23
CUST-2025-003911,Valentine,Turpin,valentine.turpin@yahoo.com,ES,Zamora,2024-05-10,Budget,535.79,68.81,1.0,Electronics,False,True,False,2025-11-04
CUST-2025-003912,Timothée,Ríos,timothée.ríos@hotmail.fr,AU,Prenzlau,2023-01-08,Regular,1399.12,155.52,1.9,"Home & Garden,Electronics,Health & Beauty",False,True,True,2023-04-27
CUST-2025-003913,Roswitha,Bowman,roswitha.bowman@googlemail.com,US,Boulanger-sur-Léger,2023-05-23,Budget,453.33,54.87,1.7,"Fashion,Health & Beauty,Books",False,False,True,2025-02-21
CUST-2025-003914,Magrit,Mies,magrit.mies@googlemail.com,FR,Brownburgh,2023-04-04,Premium,4221.01,335.13,6.3,"Home & Garden,Books,Health & Beauty",False,False,True,2025-06-01
CUST-2025-003915,Carrie,Gallego,carrie.gallego@gmx.de,IT,Julieburgh,2024-09-30,Regular,2392.41,126.78,3.8,"Sports,Books",False,False,True,2024-12-06
CUST-2025-003916,Christophe,Llorens,christophe.llorens@hotmail.com,US,Johnsonhaven,2025-06-24,Premium,7904.63,260.54,9.8,"Sports,Home & Garden,Fashion",False,True,False,2025-07-01
CUST-2025-003917,Christiane,Ruppersberger,christiane.ruppersberger@gmail.com,CA,Freising,2023-06-15,Enterprise,4735.55,679.27,12.8,"Home & Garden,Health & Beauty",False,True,False,2025-08-20
CUST-2025-003918,Mehmet,Quesada,mehmet.quesada@ifrance.com,FR,Brand,2023-08-26,Budget,209.19,78.81,1.3,"Home & Garden,Books",False,True,False,2024-10-20
CUST-2025-003919,Anneke,Leblanc,anneke.leblanc@hotmail.com,DE,West Carolyn,2024-12-22,Regular,1770.02,189.66,4.3,"Fashion,Health & Beauty,Sports",False,True,False,2025-08-03
CUST-2025-003920,Jean,Choi,jean.choi@gmail.com,DE,David-sur-Mer,2023-10-09,Regular,1364.29,147.39,2.7,"Home & Garden,Books",False,False,False,2025-03-30
CUST-2025-003921,Molly,Kuhl,molly.kuhl@hotmail.com,US,León,2024-12-23,Regular,1217.5,105.75,4.2,Home & Garden,False,False,True,2025-08-11
CUST-2025-003922,Venceslás,Pons,venceslás.pons@yahoo.com,US,La Rioja,2024-01-29,Regular,1584.26,156.94,4.7,"Electronics,Fashion,Health & Beauty",False,False,False,2025-01-30
CUST-2025-003923,Andree,Sierra,andree.sierra@live.com,AU,South Andreatown,2025-06-29,Budget,374.05,54.85,2.2,"Electronics,Health & Beauty,Sports",False,True,True,2025-09-14
CUST-2025-003924,Dafne,Ballester,dafne.ballester@laposte.net,US,Boulay-les-Bains,2023-06-02,Regular,1778.8,144.57,3.6,"Health & Beauty,Electronics,Fashion",False,True,True,2024-04-12
CUST-2025-003925,Stephen,Rousset,stephen.rousset@bouygtel.fr,US,Málaga,2023-06-18,Regular,964.15,83.18,4.8,"Electronics,Home & Garden",False,False,False,2025-04-17
CUST-2025-003926,Joaquín,Junck,joaquín.junck@gmail.com,DE,Gunzenhausen,2025-07-22,Regular,1197.13,137.1,3.9,"Health & Beauty,Books,Electronics",False,True,True,2025-08-15
CUST-2025-003927,Erika,Bradley,erika.bradley@hotmail.fr,AU,Valladolid,2023-08-25,Regular,2018.82,88.7,4.6,"Books,Fashion,Home & Garden",False,True,False,2025-08-23
CUST-2025-003928,Paca,Gordillo,paca.gordillo@free.fr,AU,Navarra,2024-12-01,Regular,1982.32,67.91,2.7,"Books,Sports",False,True,True,2025-09-22
CUST-2025-003929,Gerald,Porcel,gerald.porcel@bouygtel.fr,ES,Werdau,2025-12-16,Regular,1743.06,79.06,3.6,"Home & Garden,Fashion,Books",False,True,False,2025-12-16
CUST-2025-003930,Antoinette,Méndez,antoinette.méndez@hotmail.com,US,Huesca,2024-02-05,Regular,1255.56,201.88,4.0,Electronics,False,True,True,2025-08-06
CUST-2025-003931,Heinz-Peter,Rueda,heinz-peter.rueda@yahoo.com,GB,North Nicole,2023-11-20,Regular,856.77,95.09,2.0,"Electronics,Home & Garden",False,False,False,2025-12-27
CUST-2025-003932,Shawn,Turner,shawn.turner@gmail.com,FR,Laporte,2024-02-10,Regular,1167.79,146.92,5.7,"Health & Beauty,Home & Garden,Fashion",False,True,False,2024-09-05
CUST-2025-003933,Susanne,Étienne,susanne.étienne@hotmail.com,US,West Elizabeth,2023-07-15,Budget,570.32,54.34,2.6,"Sports,Books",False,True,False,2024-09-02
CUST-2025-003934,Bibiana,Roberts,bibiana.roberts@yahoo.com,CA,Ceuta,2024-09-23,Budget,354.7,65.78,2.2,"Health & Beauty,Electronics",False,True,True,2025-04-01
CUST-2025-003935,Johnathan,Albert,johnathan.albert@hotmail.com,IT,Ebermannstadt,2025-06-01,Enterprise,7464.48,493.8,10.3,Electronics,False,True,True,2025-06-13
CUST-2025-003936,Johannes,Linke,johannes.linke@gmx.de,AU,Whitebury,2023-09-09,Regular,705.74,113.27,5.4,Fashion,False,False,True,2024-02-15
CUST-2025-003937,Gerald,Fouquet,gerald.fouquet@yahoo.com,ES,Sainte Alex,2023-03-08,Enterprise,10538.97,728.85,7.9,"Sports,Home & Garden,Fashion",False,True,False,2024-04-09
CUST-2025-003938,Deborah,Young,deborah.young@live.com,DE,Finsterwalde,2024-12-06,Enterprise,20373.27,809.89,11.0,"Home & Garden,Electronics,Fashion",True,True,False,2025-03-13
CUST-2025-003939,Wenke,Doménech,wenke.doménech@hotmail.com,US,Valencia,2025-06-27,Regular,1627.08,153.87,5.7,"Books,Electronics",False,True,True,2025-10-19
CUST-2025-003940,África,Albers,áfrica.albers@hotmail.fr,AU,Saint Pierre,2025-04-01,Enterprise,16588.82,612.12,9.1,Fashion,False,False,True,2025-10-04
CUST-2025-003941,François,Ballesteros,françois.ballesteros@hotmail.com,US,Maryboeuf,2023-01-16,Premium,6072.41,229.58,5.5,Fashion,True,True,False,2023-08-21
CUST-2025-003942,Antonio,Gumprich,antonio.gumprich@sfr.fr,DE,West Abigail,2025-11-25,Budget,695.58,15.18,2.7,"Health & Beauty,Electronics",False,True,True,2025-12-21
CUST-2025-003943,Jérôme,Andrews,jérôme.andrews@hotmail.com,DE,Renard-sur-Legrand,2023-08-10,Enterprise,15316.39,599.34,16.1,Fashion,False,True,False,2025-10-02
CUST-2025-003944,Maryse,Peñalver,maryse.peñalver@yahoo.com,FR,Madrid,2025-04-19,Regular,1092.36,36.26,5.7,"Home & Garden,Health & Beauty,Electronics",False,True,True,2025-11-01
CUST-2025-003945,Susan,Grein Groth,susan.grein groth@yahoo.de,GB,Brendaburgh,2023-04-06,Budget,488.42,76.33,1.8,"Home & Garden,Sports",False,True,False,2025-06-20
CUST-2025-003946,Anselm,Casas,anselm.casas@gmail.com,GB,Herford,2025-09-03,Regular,1994.36,153.09,3.3,"Books,Electronics,Home & Garden",False,False,False,2025-09-09
CUST-2025-003947,Arcelia,Faust,arcelia.faust@hotmail.com,DE,Bourgeois-la-Forêt,2023-04-10,Premium,4081.1,165.08,8.8,"Books,Home & Garden",False,True,False,2025-04-24
CUST-2025-003948,Sonja,Klotz,sonja.klotz@gmail.com,US,Almería,2023-05-23,Regular,2313.33,88.39,5.2,"Electronics,Books",False,False,True,2025-05-06
CUST-2025-003949,Igor,Rust,igor.rust@googlemail.com,AU,Badalzungen,2024-06-14,Budget,89.06,83.36,2.4,"Sports,Electronics,Home & Garden",False,False,True,2025-11-01
CUST-2025-003950,Matthieu,Salazar,matthieu.salazar@hotmail.de,DE,Renaud-sur-Baron,2023-06-10,Regular,1141.77,89.19,3.8,"Sports,Fashion,Books",False,True,False,2024-12-24
CUST-2025-003951,Benoît,Pujol,benoît.pujol@club-internet.fr,US,Gregoryshire,2023-02-22,Regular,1752.56,83.37,3.4,Electronics,False,False,True,2023-07-02
CUST-2025-003952,Kathy,Parks,kathy.parks@sfr.fr,US,Jaén,2025-09-10,Premium,4105.07,162.91,11.8,"Fashion,Health & Beauty,Sports",False,True,True,2025-10-07
CUST-2025-003953,Ronny,Edwards,ronny.edwards@googlemail.com,FR,Málaga,2023-11-22,Budget,717.35,34.62,2.4,Home & Garden,False,True,True,2025-09-20
CUST-2025-003954,Jennifer,Dupuy,jennifer.dupuy@yahoo.com,US,West Rebeccaburgh,2023-05-15,Regular,1074.84,101.37,3.7,Books,False,False,True,2025-09-09
CUST-2025-003955,Teo,Petit,teo.petit@yahoo.fr,AU,East Alexander,2023-05-09,Budget,274.54,90.38,2.0,"Home & Garden,Sports,Fashion",False,True,True,2025-07-27
CUST-2025-003956,Kimberly,Wells,kimberly.wells@hotmail.com,FR,Guibertboeuf,2023-05-08,Budget,479.2,21.94,2.3,"Home & Garden,Sports",False,False,True,2023-09-14
CUST-2025-003957,Agapito,Jones,agapito.jones@web.de,FR,Valladolid,2024-06-30,Premium,4406.97,323.87,8.7,Health & Beauty,False,True,True,2025-05-28
CUST-2025-003958,Maria,Cowan,maria.cowan@tiscali.fr,DE,Badajoz,2023-07-01,Regular,1232.47,110.19,4.6,Electronics,False,True,True,2024-08-13
CUST-2025-003959,Adelaida,Roda,adelaida.roda@yahoo.com,FR,Pontevedra,2023-09-20,Premium,5232.67,295.11,7.3,"Sports,Home & Garden",False,False,False,2023-10-21
CUST-2025-003960,Beatrice,Schleich,beatrice.schleich@ifrance.com,AU,Lleida,2025-03-11,Regular,1327.33,100.52,3.8,Electronics,False,True,False,2025-10-20
CUST-2025-003961,Traute,Dobes,traute.dobes@gmail.com,FR,North Kennethville,2023-12-19,Regular,1187.95,165.72,3.0,"Fashion,Books,Sports",False,True,True,2024-01-02
CUST-2025-003962,Madeleine,Arnaud,madeleine.arnaud@hotmail.com,IT,Pontevedra,2024-05-08,Budget,31.18,58.69,3.2,Health & Beauty,False,True,True,2024-05-25
CUST-2025-003963,Étienne,Döring,étienne.döring@hotmail.com,US,Parsberg,2024-04-10,Budget,583.71,51.88,1.7,Home & Garden,False,True,True,2025-03-07
CUST-2025-003964,Luis Ángel,Davis,luis ángel.davis@gmail.com,US,Ramireztown,2023-04-24,Budget,427.54,42.6,3.3,"Electronics,Home & Garden",False,False,True,2025-05-23
CUST-2025-003965,Joshua,Picard,joshua.picard@hotmail.com,IT,Neustrelitz,2024-05-12,Premium,3457.16,349.42,11.1,"Sports,Fashion,Books",False,True,False,2025-09-06
CUST-2025-003966,Agapito,Stey,agapito.stey@gmail.com,CA,Emilyview,2025-12-27,Premium,5524.04,344.91,10.2,Fashion,False,False,True,2025-12-29
CUST-2025-003967,Patricia,Brown,patricia.brown@gmail.com,US,Legros-les-Bains,2024-04-03,Premium,3975.21,293.03,6.1,Sports,False,True,True,2025-11-04
CUST-2025-003968,Verónica,Jensen,verónica.jensen@aol.de,US,Leipziger Land,2023-05-25,Enterprise,15463.19,1101.74,11.2,Fashion,False,False,True,2024-09-14
CUST-2025-003969,Marianne,Blanes,marianne.blanes@hotmail.fr,IT,Gordonborough,2024-07-14,Budget,618.01,63.91,1.8,"Sports,Home & Garden,Electronics",False,True,False,2024-08-04
CUST-2025-003970,Anne-Rose,Watkins,anne-rose.watkins@hotmail.com,US,Mahe,2025-11-05,Regular,1472.03,162.09,3.9,"Home & Garden,Fashion,Sports",False,True,True,2025-12-23
CUST-2025-003971,Mathilde,Stiffel,mathilde.stiffel@gmail.com,US,West Jaredport,2024-08-02,Budget,405.9,39.29,1.6,"Home & Garden,Fashion,Electronics",False,False,False,2024-09-21
CUST-2025-003972,Patricio,Correa,patricio.correa@gmx.de,GB,Navarra,2025-03-28,Regular,1641.9,128.83,3.2,"Electronics,Fashion,Home & Garden",False,True,True,2025-10-29
CUST-2025-003973,Eva,Arana,eva.arana@hotmail.com,AU,Sainte Élisedan,2023-06-11,Budget,209.82,63.77,2.4,"Books,Home & Garden,Health & Beauty",False,True,True,2025-05-26
CUST-2025-003974,Jason,Taylor,jason.taylor@gmail.com,FR,Stadtsteinach,2024-12-18,Regular,1142.68,59.34,4.8,Sports,False,True,True,2025-08-07
CUST-2025-003975,Victoire,Ritter,victoire.ritter@googlemail.com,US,Cantabria,2023-01-28,Budget,57.83,53.17,2.2,Electronics,False,True,True,2023-04-15
CUST-2025-003976,Bruno,Gonzales,bruno.gonzales@gmail.com,IT,Gilbert,2024-01-17,Regular,2790.09,107.33,5.0,Home & Garden,False,False,True,2025-09-07
CUST-2025-003977,Clémence,Barkholz,clémence.barkholz@hotmail.com,US,Freital,2024-10-11,Regular,1461.56,139.96,4.6,Health & Beauty,False,False,True,2025-10-01
CUST-2025-003978,Leah,Krein,leah.krein@gmail.com,DE,Erbisdorf,2025-08-27,Regular,1681.83,87.65,3.3,Health & Beauty,False,True,True,2025-12-01
CUST-2025-003979,Maggie,Thompson,maggie.thompson@hotmail.com,DE,Barcelona,2023-07-05,Premium,4872.06,296.9,8.0,"Health & Beauty,Fashion",True,True,True,2023-11-23
CUST-2025-003980,Romana,Lobo,romana.lobo@googlemail.com,DE,Menard,2025-03-18,Budget,384.14,23.35,1.2,"Health & Beauty,Sports",False,True,False,2025-06-02
CUST-2025-003981,Cetin,Barbier,cetin.barbier@yahoo.com,IT,Emmendingen,2023-05-19,Budget,699.63,43.24,1.7,Sports,False,True,True,2025-12-22
CUST-2025-003982,Stefani,Cueto,stefani.cueto@hotmail.com,US,Castellón,2025-06-15,Premium,5550.47,360.82,9.5,"Health & Beauty,Sports,Fashion",False,True,False,2025-07-20
CUST-2025-003983,Giovanni,Abril,giovanni.abril@tele2.fr,DE,Lübben,2024-05-10,Budget,564.51,76.35,1.8,Books,False,True,True,2025-03-04
CUST-2025-003984,Donna,Greene,donna.greene@tiscali.fr,US,Stade,2024-08-30,Regular,1384.95,125.19,3.3,Home & Garden,False,False,False,2025-01-21
CUST-2025-003985,Lucia,Grein Groth,lucia.grein groth@bouygtel.fr,DE,Dinslaken,2023-10-29,Regular,2396.19,107.03,4.3,"Electronics,Fashion,Home & Garden",False,True,True,2023-12-24
CUST-2025-003986,Apolinar,Miller,apolinar.miller@googlemail.com,GB,Huelva,2024-03-22,Regular,877.65,127.37,4.9,"Health & Beauty,Books",False,True,True,2025-01-20
CUST-2025-003987,Athanasios,Traore,athanasios.traore@gmail.com,US,Lebrun-sur-Hervé,2025-01-04,Budget,147.15,52.27,1.9,Sports,False,True,True,2025-04-30
CUST-2025-003988,Luce,Ortiz,luce.ortiz@club-internet.fr,FR,Zaragoza,2025-09-06,Regular,1602.2,139.97,4.4,"Sports,Fashion,Health & Beauty",False,True,True,2025-11-22
CUST-2025-003989,Marieluise,Miguel,marieluise.miguel@gmail.com,ES,Pontevedra,2025-12-15,Budget,342.63,56.28,1.8,"Fashion,Books,Electronics",False,True,False,2025-12-17
CUST-2025-003990,Lioba,Berenguer,lioba.berenguer@sfr.fr,CA,Jaén,2024-08-01,Budget,127.72,56.47,2.2,"Health & Beauty,Books,Home & Garden",False,False,True,2024-10-16
CUST-2025-003991,Lee,Bodin,lee.bodin@googlemail.com,FR,Roussetboeuf,2025-10-21,Premium,2717.71,431.25,3.6,"Books,Electronics,Home & Garden",False,False,True,2025-10-24
CUST-2025-003992,Hans-Ludwig,Kuhl,hans-ludwig.kuhl@gmail.com,AU,Dumont-la-Forêt,2023-02-12,Budget,554.44,34.32,1.7,Sports,False,False,True,2024-05-01
CUST-2025-003993,Matthew,Jäntsch,matthew.jäntsch@gmail.com,ES,North Sara,2024-01-02,Regular,1515.8,112.08,3.1,"Health & Beauty,Home & Garden",False,True,True,2025-09-16
CUST-2025-003994,Melanie,Kuhl,melanie.kuhl@yahoo.com,US,Louis,2023-11-11,Regular,1646.3,197.73,3.7,"Fashion,Home & Garden,Health & Beauty",False,True,True,2024-07-14
CUST-2025-003995,Ruperta,Chevalier,ruperta.chevalier@yahoo.com,CA,Huesca,2024-07-03,Budget,730.33,50.44,1.9,Books,False,True,False,2025-01-13
CUST-2025-003996,Edu,Bernier,edu.bernier@yahoo.com,GB,Hechingen,2023-06-12,Budget,309.93,59.54,1.1,"Home & Garden,Sports,Electronics",False,True,True,2024-07-27
CUST-2025-003997,Elisabet,Sosa,elisabet.sosa@gmail.com,US,Louis,2025-02-05,Enterprise,13014.8,486.18,13.1,"Fashion,Books,Sports",True,True,True,2025-04-13
CUST-2025-003998,Modesta,Stey,modesta.stey@bouygtel.fr,US,Beilngries,2024-01-18,Premium,4009.29,504.27,8.4,"Electronics,Health & Beauty,Sports",True,False,True,2025-06-15
CUST-2025-003999,Valeria,Le Goff,valeria.le goff@gmail.com,FR,Pontevedra,2023-11-06,Regular,1163.98,60.71,4.3,"Books,Electronics",False,True,True,2024-10-01
CUST-2025-004000,Leah,Diallo,leah.diallo@hotmail.com,FR,Wesel,2025-07-20,Regular,1353.8,116.48,4.0,Sports,False,True,True,2025-11-08
CUST-2025-004001,Soraya,Blanch,soraya.blanch@yahoo.com,US,Marie,2024-03-17,Premium,5888.67,214.58,7.6,"Home & Garden,Sports,Books",True,False,False,2024-08-14
CUST-2025-004002,Raymond,Briones,raymond.briones@yahoo.com,US,Zamora,2024-05-22,Regular,2009.26,72.65,5.5,"Home & Garden,Electronics",False,False,True,2025-02-23
CUST-2025-004003,Rafael,Lévy,rafael.lévy@dbmail.com,GB,Port Dustinmouth,2023-05-13,Budget,400.96,92.66,1.5,"Health & Beauty,Books,Sports",False,True,True,2023-07-21
CUST-2025-004004,Samuel,Johnson,samuel.johnson@gmail.com,US,Lemoine,2024-02-21,Regular,2059.6,37.51,3.2,Health & Beauty,False,False,True,2025-02-23
CUST-2025-004005,Jessica,Pont,jessica.pont@gmail.com,GB,Zaragoza,2025-12-18,Regular,717.36,118.44,3.3,"Fashion,Health & Beauty,Sports",False,True,False,2025-12-30
CUST-2025-004006,Heide-Marie,Gutierrez,heide-marie.gutierrez@tele2.fr,AU,Delaunay-la-Forêt,2024-05-16,Premium,5147.59,347.43,5.1,"Books,Health & Beauty,Sports",True,False,True,2025-11-25
CUST-2025-004007,Wolfram,Baron,wolfram.baron@yahoo.com,US,Parchim,2023-05-26,Enterprise,18911.46,1170.72,11.9,"Books,Sports,Home & Garden",False,True,False,2023-09-05
CUST-2025-004008,Dionisio,Gallo,dionisio.gallo@live.com,AU,Ericfort,2023-09-30,Regular,850.31,125.81,4.8,"Books,Home & Garden,Health & Beauty",False,True,True,2023-10-11
CUST-2025-004009,Friedrich-Karl,Benard,friedrich-karl.benard@yahoo.com,FR,Calau,2025-05-09,Premium,8038.33,219.79,7.5,"Home & Garden,Books",True,True,False,2025-06-03
CUST-2025-004010,Christopher,Lejeune,christopher.lejeune@laposte.net,ES,Navarra,2024-02-25,Regular,1807.04,65.19,5.1,Fashion,False,True,False,2025-09-03
CUST-2025-004011,Klara,Launay,klara.launay@tele2.fr,CA,Sainte Geneviève,2024-09-25,Budget,528.11,75.33,1.6,"Health & Beauty,Books",False,True,True,2025-10-08
CUST-2025-004012,Bruni,Rose,bruni.rose@gmail.com,DE,Wunsiedel,2023-11-19,Budget,454.12,71.77,2.3,Fashion,False,True,False,2025-10-07
CUST-2025-004013,Carmen,Delaunay,carmen.delaunay@gmail.com,US,Camus,2023-03-09,Enterprise,8584.31,803.53,7.7,Sports,False,True,True,2025-01-03
CUST-2025-004014,Remigio,Martinez,remigio.martinez@voila.fr,US,Diepholz,2023-01-08,Premium,4228.54,390.11,8.3,Sports,False,False,False,2024-07-21
CUST-2025-004015,Gabrielle,Osorio,gabrielle.osorio@sfr.fr,ES,Stadtroda,2025-01-06,Regular,1380.28,120.94,3.6,"Home & Garden,Sports,Books",False,True,False,2025-06-01
CUST-2025-004016,Thibault,Marty,thibault.marty@yahoo.fr,US,Pontevedra,2023-05-08,Regular,1822.35,176.31,4.1,"Fashion,Electronics,Books",False,True,False,2025-09-25
CUST-2025-004017,Maria-Luise,Roberts,maria-luise.roberts@tele2.fr,FR,Vohenstrauß,2023-01-14,Regular,1266.79,98.7,4.0,"Fashion,Books",False,True,False,2024-02-17
CUST-2025-004018,Gabriel,Miguel,gabriel.miguel@bouygtel.fr,DE,Mallet,2025-09-04,Regular,981.35,153.29,3.1,"Books,Fashion",False,True,False,2025-09-19
CUST-2025-004019,Gabrielle,Hebert,gabrielle.hebert@live.com,US,Baleares,2024-06-26,Regular,916.11,126.99,4.9,"Fashion,Home & Garden",False,False,False,2025-03-31
CUST-2025-004020,Rémy,Besnard,rémy.besnard@live.com,US,Ourense,2024-12-22,Regular,848.87,129.48,2.6,"Books,Fashion",False,False,True,2025-09-04
CUST-2025-004021,Alex,Trapp,alex.trapp@hotmail.de,GB,Kassel,2023-03-02,Regular,1581.58,151.02,6.0,Home & Garden,False,True,True,2024-11-29
CUST-2025-004022,Willie,Torre,willie.torre@yahoo.com,FR,Imbert,2023-10-17,Budget,486.37,49.95,1.8,Sports,False,False,True,2025-02-20
CUST-2025-004023,Susan,Lago,susan.lago@bouygtel.fr,ES,Ávila,2025-09-20,Regular,1502.89,105.8,3.3,Health & Beauty,False,True,False,2025-12-28
CUST-2025-004024,Brittany,Guyon,brittany.guyon@tele2.fr,GB,Sainte ÉricVille,2025-02-25,Regular,1839.38,140.59,2.8,"Home & Garden,Electronics,Health & Beauty",False,False,False,2025-10-26
CUST-2025-004025,Adrián,Stahr,adrián.stahr@gmx.de,FR,Cantabria,2023-03-14,Premium,5828.71,219.95,7.8,"Health & Beauty,Fashion",True,True,True,2024-11-30
CUST-2025-004026,Marc,Pascal,marc.pascal@ifrance.com,DE,Lake Christopher,2023-01-19,Regular,1150.05,118.2,3.8,Sports,False,True,True,2023-05-30
CUST-2025-004027,Virginia,Patton,virginia.patton@web.de,GB,Navarra,2025-12-07,Premium,5218.97,277.75,4.5,"Fashion,Home & Garden,Books",True,True,True,2025-12-29
CUST-2025-004028,Dorothée,Mccoy,dorothée.mccoy@gmail.com,DE,Carlier-la-Forêt,2025-09-22,Regular,1878.73,138.62,5.0,"Sports,Fashion",False,True,True,2025-10-29
CUST-2025-004029,Eduard,Gute,eduard.gute@tele2.fr,US,Artern,2023-09-15,Premium,7629.5,218.91,10.1,Health & Beauty,False,True,True,2024-09-25
CUST-2025-004030,Aurore,Rivero,aurore.rivero@yahoo.com,GB,Zacharyberg,2024-02-23,Budget,290.06,70.96,3.1,"Fashion,Electronics",False,True,False,2025-01-01
CUST-2025-004031,Veronica,Guillaume,veronica.guillaume@hotmail.com,US,South Alicia,2025-08-23,Enterprise,16366.92,626.51,6.9,"Home & Garden,Fashion",False,True,True,2025-12-06
CUST-2025-004032,Alexandrie,Shannon,alexandrie.shannon@gmail.com,US,Couturier-la-Forêt,2025-04-14,Regular,934.51,127.81,4.6,"Books,Home & Garden",False,False,False,2025-06-23
CUST-2025-004033,Ismael,Weiss,ismael.weiss@yahoo.com,US,North Rebecca,2025-12-06,Budget,355.98,54.83,2.8,Health & Beauty,False,True,False,2025-12-07
CUST-2025-004034,Stephanie,Schönland,stephanie.schönland@gmail.com,IT,Morvan,2025-06-16,Regular,1295.09,181.73,5.4,Fashion,False,True,True,2025-08-28
CUST-2025-004035,Rufino,Lamy,rufino.lamy@laposte.net,FR,Griesbach Rottal,2024-03-22,Budget,567.07,83.27,1.3,"Sports,Home & Garden,Electronics",False,False,False,2025-02-27
CUST-2025-004036,Gabriel,Binner,gabriel.binner@hotmail.com,CA,Valencia,2025-09-13,Premium,4816.21,375.89,5.8,"Fashion,Books,Health & Beauty",False,True,False,2025-11-12
CUST-2025-004037,Malgorzata,Barthelemy,malgorzata.barthelemy@gmail.com,IT,Olivier,2024-06-27,Budget,186.38,77.44,1.8,"Home & Garden,Fashion",False,True,False,2024-08-01
CUST-2025-004038,Joaquín,Falcón,joaquín.falcón@gmail.com,US,Lecomte,2025-05-25,Regular,1246.21,79.35,4.0,"Fashion,Home & Garden,Health & Beauty",False,True,False,2025-11-11
CUST-2025-004039,Joseph,Joubert,joseph.joubert@yahoo.fr,DE,Barbierdan,2023-06-04,Budget,304.43,66.39,1.9,"Health & Beauty,Fashion",False,True,True,2025-01-18
CUST-2025-004040,Denise,Paul,denise.paul@yahoo.com,DE,South Meghanville,2025-06-20,Regular,1050.37,143.99,4.0,"Fashion,Books",False,False,True,2025-11-26
CUST-2025-004041,Pilar,Delorme,pilar.delorme@hotmail.com,US,Segovia,2023-02-02,Budget,526.97,62.45,1.9,"Books,Sports",False,True,True,2024-02-12
CUST-2025-004042,Michael,Seidel,michael.seidel@hotmail.de,ES,Asturias,2023-08-26,Premium,4499.16,355.56,9.4,Health & Beauty,True,True,False,2025-01-28
CUST-2025-004043,Ashley,Vidal,ashley.vidal@laposte.net,FR,South Claudialand,2025-04-07,Budget,568.12,45.12,2.1,"Books,Health & Beauty",False,True,True,2025-05-30
CUST-2025-004044,Tony,Nevado,tony.nevado@yahoo.com,IT,Toledo,2023-10-11,Regular,821.52,56.32,3.7,Fashion,False,True,True,2024-03-07
CUST-2025-004045,Samantha,Chamorro,samantha.chamorro@yahoo.com,CA,Beilngries,2024-12-09,Regular,768.27,226.48,3.7,"Health & Beauty,Sports,Electronics",False,False,False,2025-03-14
CUST-2025-004046,Elena,Barros,elena.barros@gmail.com,DE,Belzig,2023-05-29,Premium,3531.18,281.95,7.3,"Health & Beauty,Fashion",True,False,True,2025-12-21
CUST-2025-004047,Michelle,Sales,michelle.sales@web.de,GB,Port Joshuafort,2025-02-15,Budget,435.98,86.44,2.7,"Health & Beauty,Sports,Electronics",False,True,True,2025-10-31
CUST-2025-004048,Laurence,Abad,laurence.abad@gmail.com,DE,South Elizabeth,2023-04-02,Budget,402.58,102.45,2.1,Sports,False,True,True,2024-06-24
CUST-2025-004049,Suzanne,Löffler,suzanne.löffler@hotmail.de,FR,Mercier-sur-Lebrun,2023-06-11,Regular,1265.61,179.53,5.6,Health & Beauty,False,False,True,2024-09-23
CUST-2025-004050,Sabas,Martorell,sabas.martorell@laposte.net,US,Petitjean,2025-01-02,Budget,225.89,48.16,2.4,"Fashion,Home & Garden",False,True,True,2025-04-12
CUST-2025-004051,Larry,Heser,larry.heser@gmail.com,GB,Rebeccaton,2024-09-24,Budget,433.86,89.83,2.3,"Health & Beauty,Books",False,True,True,2025-10-22
CUST-2025-004052,Théodore,Jenkins,théodore.jenkins@yahoo.fr,ES,Asturias,2024-04-30,Premium,5066.87,176.23,8.5,"Electronics,Books",True,True,True,2024-10-07
CUST-2025-004053,Stephanie,Humphrey,stephanie.humphrey@tiscali.fr,DE,Steinfurt,2023-03-03,Regular,1929.95,126.11,4.1,"Health & Beauty,Fashion,Sports",False,False,True,2025-03-21
CUST-2025-004054,Melchor,Narváez,melchor.narváez@gmail.com,DE,Davidside,2024-05-09,Regular,1014.92,38.36,5.6,"Sports,Home & Garden,Health & Beauty",False,True,True,2025-08-03
CUST-2025-004055,Enver,Marchand,enver.marchand@free.fr,US,North Anna,2025-08-26,Budget,171.19,55.9,1.7,"Health & Beauty,Fashion,Books",False,True,True,2025-10-15
CUST-2025-004056,Émilie,Figueroa,émilie.figueroa@gmx.de,FR,South Jefferybury,2025-09-24,Premium,3055.3,308.55,10.9,Electronics,False,False,True,2025-12-20
